Timestamp,Voltage,Time
18:12:36.978,2.39,96.978
18:12:37.013,2.39,97.013
18:12:37.083,2.39,97.083
18:12:37.118,2.38,97.118
18:12:37.185,2.38,97.185
18:12:37.223,2.38,97.223
18:12:37.260,2.38,97.26
18:12:37.333,2.38,97.333
18:12:37.367,2.38,97.367
18:12:37.402,2.38,97.402
18:12:37.474,2.38,97.474
18:12:37.510,2.37,97.51
18:12:37.578,2.38,97.578
18:12:37.611,2.38,97.611
18:12:37.683,2.38,97.683
18:12:37.721,2.38,97.721
18:12:37.759,2.39,97.759
18:12:37.830,2.38,97.83
18:12:37.863,2.38,97.863
18:12:37.938,2.38,97.938
18:12:37.977,2.38,97.977
18:12:38.011,2.37,98.011
18:12:38.081,2.36,98.081
18:12:38.116,2.36,98.116
18:12:38.184,2.37,98.184
18:12:38.220,2.37,98.22
18:12:38.258,2.38,98.258
18:12:38.330,2.38,98.33
18:12:38.368,2.38,98.368
18:12:38.405,2.39,98.405
18:12:38.477,2.39,98.477
18:12:38.511,2.38,98.511
18:12:38.584,2.38,98.584
18:12:38.619,2.38,98.619
18:12:38.657,2.38,98.657
18:12:38.726,2.38,98.726
18:12:38.761,2.37,98.761
18:12:38.833,2.38,98.833
18:12:38.867,2.38,98.867
18:12:38.938,2.38,98.938
18:12:38.976,2.38,98.976
18:12:39.011,2.38,99.011
18:12:39.084,2.38,99.084
18:12:39.118,2.38,99.118
18:12:39.186,2.37,99.186
18:12:39.219,2.36,99.219
18:12:39.253,2.36,99.253
18:12:39.326,2.36,99.326
18:12:39.362,2.35,99.362
18:12:39.436,2.35,99.436
18:12:39.474,2.35,99.474
18:12:39.511,2.35,99.511
18:12:39.580,2.35,99.58
18:12:39.613,2.35,99.613
18:12:39.684,2.35,99.684
18:12:39.719,2.36,99.719
18:12:39.752,2.37,99.752
18:12:39.825,2.37,99.825
18:12:39.860,2.38,99.86
18:12:39.931,2.39,99.931
18:12:39.965,2.39,99.965
18:12:40.033,2.39,100.033
18:12:40.069,2.39,100.069
18:12:40.138,2.39,100.138
18:12:40.172,2.39,100.172
18:12:40.210,2.39,100.21
18:12:40.278,2.39,100.278
18:12:40.313,2.39,100.313
18:12:40.381,2.39,100.381
18:12:40.419,2.39,100.419
18:12:40.486,2.38,100.486
18:12:40.523,2.38,100.523
18:12:40.560,2.38,100.56
18:12:40.629,2.37,100.629
18:12:40.664,2.37,100.664
18:12:40.735,2.37,100.735
18:12:40.769,2.37,100.769
